"additionalInfo/Accessibility/0/Assistive hearing loop","additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible restroom","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/2/Wheelchair accessible parking lot","additionalInfo/Accessibility/2/Wheelchair accessible restroom","additionalInfo/Accessibility/2/Wheelchair accessible seating","additionalInfo/Accessibility/3/Wheelchair accessible entrance","additionalInfo/Accessibility/3/Wheelchair accessible restroom","additionalInfo/Accessibility/3/Wheelchair accessible seating","additionalInfo/Accessibility/4/Wheelchair accessible seating","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/0/Wi-Fi","additionalInfo/Amenities/1/Free Wi-Fi","additionalInfo/Amenities/1/Restroom","additionalInfo/Children/0/Good for kids","additionalInfo/Children/0/Nursing room","additionalInfo/Children/1/Nursing room","additionalInfo/Crowd/0/LGBTQ+ friendly","additionalInfo/From the business/0/Identifies as women-owned","additionalInfo/Parking/0/Free parking garage","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/0/Free street parking","additionalInfo/Parking/1/Free parking lot","additionalInfo/Parking/1/Free street parking","additionalInfo/Parking/1/On-site parking","additionalInfo/Parking/2/Free street parking","additionalInfo/Parking/2/Paid parking lot","additionalInfo/Parking/3/On-site parking","additionalInfo/Payments/0/Checks","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/0/Google Pay","additionalInfo/Payments/0/NFC mobile payments","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/1/Google Pay","additionalInfo/Payments/1/NFC mobile payments","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/Google Pay","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Payments/3/NFC mobile payments","additionalInfo/Payments/4/Credit cards","additionalInfo/Planning/0/Appointment required","additionalInfo/Planning/0/Appointments recommended","additionalInfo/Planning/0/Quick visit","additionalInfo/Planning/1/Appointments recommended","additionalInfo/Planning/2/Accepts walk-ins","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/Online classes","additionalInfo/Service options/0/Onsite services","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Onsite services","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/4/Same-day delivery","additionalOpeningHours/Delivery/0/day","additionalOpeningHours/Delivery/0/hours","additionalOpeningHours/Delivery/1/day","additionalOpeningHours/Delivery/1/hours","additionalOpeningHours/Delivery/2/day","additionalOpeningHours/Delivery/2/hours","additionalOpeningHours/Delivery/3/day","additionalOpeningHours/Delivery/3/hours","additionalOpeningHours/Delivery/4/day","additionalOpeningHours/Delivery/4/hours","additionalOpeningHours/Delivery/5/day","additionalOpeningHours/Delivery/5/hours","additionalOpeningHours/Delivery/6/day","additionalOpeningHours/Delivery/6/hours","additionalOpeningHours/Online service hours/0/day","additionalOpeningHours/Online service hours/0/hours","additionalOpeningHours/Online service hours/1/day","additionalOpeningHours/Online service hours/1/hours","additionalOpeningHours/Online service hours/2/day","additionalOpeningHours/Online service hours/2/hours","additionalOpeningHours/Online service hours/3/day","additionalOpeningHours/Online service hours/3/hours","additionalOpeningHours/Online service hours/4/day","additionalOpeningHours/Online service hours/4/hours","additionalOpeningHours/Online service hours/5/day","additionalOpeningHours/Online service hours/5/hours","additionalOpeningHours/Online service hours/6/day","additionalOpeningHours/Online service hours/6/hours","address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,,,"true",,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2nd Floor, Satya Sri Devi Complex, Seethammapeta Main Rd, opposite Harsha Labs, Enclave, III Lane, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Cosmetics store","Alternative medicine practitioner","Skin care clinic","Dermatologist","Hair removal service","Hair transplantation clinic","Laser hair removal service","Tattoo removal service",,,"Cosmetics store","17758611670457185945","Visakhapatnam","false","IN","0x3a39433b6f6e0803:0xf6734339a1b4f699",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6Y9EvzZgWsGM-r31jBDX3vCC5htJrEWnlUhOFc_L5iJ7Nh-s5a7f7L_Jf6r8G_zzyLrxRlUFpUi96tnTnTXFGbyILk6z94iT6m-m6SUNxfb4q8fP0u-EU4-hKdgfywEHMIYNl=w408-h300-k-no","23","false","/g/1tj7cgln","en","17.7273038","83.3059897","Enclave, III Lane, Dwaraka Nagar","Monday","10 AM to 1 PM, 5 to 8 PM","Tuesday","10 AM to 1 PM, 5 to 8 PM","Wednesday","10 AM to 1 PM, 5 to 8 PM","Thursday","10 AM to 1 PM, 5 to 8 PM","Friday","10 AM to 1 PM, 5 to 8 PM","Saturday","10 AM to 1 PM, 5 to 8 PM","Sunday","Closed","false","+91 89127 44138","+918912744138","ChIJAwhubztDOToRmfa0oTlDc_Y","530016",,"84","127","102","10","13","2","0","2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","2nd Floor, Satya Sri Devi Complex, Seethammapeta Main Rd, opposite Harsha Labs","శ్రీ గాయత్రి స్కిన్ కేర్ అండ్ హెయిర్ ట్రాన్స్‌ప్లాంట్ సెంటర్ ట్ క్లినిక్","false","Sri Gayatri Skin Care and Hair Transplant Centre Ght Clinic","4.5","https://www.google.com/maps/search/?api=1&query=Sri%20Gayatri%20Skin%20Care%20and%20Hair%20Transplant%20Centre%20Ght%20Clinic&query_place_id=ChIJAwhubztDOToRmfa0oTlDc_Y","http://www.ghtclinic.com/"
,,,,"true",,,"false",,,,,,,,,"true",,,,"true","true",,,"true",,,,,,,,,,,,"true",,,,"true",,,,"true",,,"true","true","true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Door No:9, Sujatha Edifice, S.NO:68, 3rd & 5th Floor, Waltair Ward, 29-16, Balaji Nagar, Visakhapatnam, Andhra Pradesh 530003, India","Skin care clinic","Dermatologist","Hair removal service","Hair replacement service","Laser hair removal service","Hair transplantation clinic",,,,,"Skin care clinic","14069839177765476979","Visakhapatnam","false","IN","0x3a39433bbfffffff:0xc3421c2fdd95da73",,"https://lh3.googleusercontent.com/p/AF1QipNHG7LMrYdiFxUMLQLHrGsQ_09KH3Or4oxqzrbW=w408-h285-k-no","31","false","/g/1td_x02c","en","17.7258833","83.3170902","Balaji Nagar, Asilmetta","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 73958 26262","+917395826262","ChIJ____vztDOToRc9qV3S8cQsM","530003",,"85","1094","881","81","109","11","12","2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Door No:9, Sujatha Edifice, S.NO:68, 3rd & 5th Floor, Waltair Ward, 29-16","వి కేర్‌","false","VCare Hair And Skin Clinic - Vishakhapatnam","4.5","https://www.google.com/maps/search/?api=1&query=VCare%20Hair%20And%20Skin%20Clinic%20-%20Vishakhapatnam&query_place_id=ChIJ____vztDOToRc9qV3S8cQsM","https://www.clinics.vcaretrichology.com/visakhapatnam/"
,,,"false",,,,,"false",,,,,,,,,,"true","true",,,,,"true",,,"true",,,"true",,,,,,"true",,,,"true",,,,,"true","true",,,,,"true",,,"true",,,"true",,,"true",,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No 154,30-15, DAS Circle, Dabagardens Road Prakash Rao Peta, beside lenskart, Ram Nagar, Visakhapatnam, Andhra Pradesh 530020, India","Cosmetics store","Beauty product supplier","Beauty products wholesaler","Cosmetics wholesaler","Health and beauty shop",,,,,,"Cosmetics store","16211146881275630000","Visakhapatnam","false","IN","0x3a39438cd8b932f5:0xe0f99032bc1d91b0",,"https://lh3.googleusercontent.com/p/AF1QipONCY1quzKIJXZmGN68henMnGa9RPHP-22SQoBz=w532-h240-k-no","41","false","/g/11t601h5x3","en","17.7157594","83.3022138","Prakasaraopeta, Nehru Nagar, Ram Nagar","Monday","9 AM to 9:30 PM","Tuesday","9 AM to 9:30 PM","Wednesday","9 AM to 9:30 PM","Thursday","9 AM to 9:30 PM","Friday","9 AM to 9:30 PM","Saturday","9 AM to 10 PM","Sunday","9 AM to 10 PM","false","+91 90197 28353","+919019728353","ChIJ9TK52IxDOToRsJEdvDKQ-eA","530020",,"87","350","317","30","2","0","1","2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Shop No 154,30-15, DAS Circle, Dabagardens Road Prakash Rao Peta, beside lenskart",,"false","Health & Glow - Daba Garden Vizag","4.9","https://www.google.com/maps/search/?api=1&query=Health%20%26%20Glow%20-%20Daba%20Garden%20Vizag&query_place_id=ChIJ9TK52IxDOToRsJEdvDKQ-eA","https://stores.healthandglow.com/health-glow-daba-garden-vizag-visakhapatnam-30152/home"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P883+CJ4, Jail Rd, CMR Road, Near Judge Court, Jagadamba Centre, Opposite Singh Hospital, Opposite Vterinary Hospital, Nehru Nagar, Ram Nagar, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic","Hair care service",,,,,,,,,"Skin care clinic","3511063263636119896","Visakhapatnam","true","IN","0x3a394319e1dbf01d:0x30b9cd6f94f46158",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFdrEOZfpYAcbvtkaBfTPIUqRY5UaaQcqhX76y44BbfGFXfloY6mW-TDbfcEeIFIp_rCvIOzQDJEePA02dIW6SvMRImcULKUWfZQUYAqdBTr4-Fv-25RSbO5KpKi59mpK8wHeBiTHKQWJoJM5UWdqcGdWCYgwg5meb1OtUo69lkroAnGaj11bGp8RfDhZSXA8OhZw=w408-h306-k-no","3","false","/g/1q6jcmcbm","en","17.7160235","83.3040903","Near Judge Court, Jagadamba Centre, Opposite Singh Hospital, Opposite Vterinary Hospital, Nehru Nagar, Ram Nagar","Monday","12 AM to 11:59 PM","Tuesday","12 AM to 11:59 PM","Wednesday","12 AM to 11:59 PM","Thursday","12 AM to 11:59 PM","Friday","12 AM to 11:59 PM","Saturday","12 AM to 11:59 PM","Sunday","12 AM to 11:59 PM","false","+91 92466 10224","+919246610224","ChIJHfDb4RlDOToRWGH0lG_NuTA","530002",,"88","0",,,,,,"2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","P883+CJ4, Jail Rd, CMR Road","కాస్మో థెరపీ క్లినిక్ హెయిర్ మరియు చర్మ సంరక్షణ","false","Cosmo Therapy Clinic Hair And Skin Care",,"https://www.google.com/maps/search/?api=1&query=Cosmo%20Therapy%20Clinic%20Hair%20And%20Skin%20Care&query_place_id=ChIJHfDb4RlDOToRWGH0lG_NuTA",
,"true",,,,,,"true",,,,,,,,,,"true",,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3rd floor,above nandini furnitures,opp swarna bharathi indoor stadium, Resapuvanipalem, Visakhapatnam, Andhra Pradesh 530013, India","Hair transplantation clinic","Doctor","Hair replacement service",,,,,,,,"Hair transplantation clinic","1540857110624728608","Visakhapatnam","false","IN","0x3a3943ba76889a3f:0x15623960d86bf620",,"https://lh3.googleusercontent.com/p/AF1QipNmSNFyrkfgEMuPlrDBXXc-6SmKtZkj76l4vDeR=w427-h240-k-no","249","false","/g/11glx0w28r","en","17.7304159","83.3157167","AU North Campus, Resapuvanipalem, Asilmetta","Monday","10 AM to 8 PM","Tuesday","10 AM to 8 PM","Wednesday","10 AM to 8 PM","Thursday","10 AM to 8 PM","Friday","10 AM to 8 PM","Saturday","10 AM to 8 PM","Sunday","10 AM to 8 PM","false","+91 76619 92666","+917661992666","ChIJP5qIdrpDOToRIPZr2GA5YhU","530013",,"90","38","32","1","3","0","2","2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","3rd floor,above nandini furnitures,opp swarna bharathi indoor stadium",,"false","IVIES Clinic | Visakhapatnam, Andhra Pradesh","4.5","https://www.google.com/maps/search/?api=1&query=IVIES%20Clinic%20%7C%20Visakhapatnam%2C%20Andhra%20Pradesh&query_place_id=ChIJP5qIdrpDOToRIPZr2GA5YhU","https://www.iviesclinic.com/"
,,,"false",,,,,"false",,,,,,,,,"true",,,,"true",,,,"true",,,,,,,,,,,"true",,,,"true",,,,,"true","true",,,,"true",,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D.no : 10-4-25/A, Vaisakhi Akash, Ground floor, beside KA Paul function hall, opp. Bombay Gaslight stores, Asilmetta Junction, zone-3, Ram Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Beauty salon","Beautician","Body piercing shop","Body shaping class","Hair removal service","Health and beauty shop","Laser hair removal service","Skin care clinic","Hairdresser","Waxing hair removal service","Beauty salon","15873090561038286580","Visakhapatnam","false","IN","0x3a3943a5c6613065:0xdc488bc41a4afef4",,"https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq1DPAdfnm_cjtSm0IrUea6FXURVR-9wvOtmdmk9U2K1Pv540kT-mnRFtfmfLpb5ku6Wc9IIaSZZLU-wVJJcxZ3FXsS8noRqtq3eU8Dok1Lg6RoavhBC74g_oXPj2fYlmvhF_OI=w426-h240-k-no","67","false","/g/11t31w6mtl","en","17.7235889","83.3108755","Asilmetta Junction, zone-3, Ram Nagar","Monday","9 AM to 9 PM","Tuesday","9 AM to 9 PM","Wednesday","9 AM to 9 PM","Thursday","9 AM to 9 PM","Friday","9 AM to 9 PM","Saturday","9 AM to 9 PM","Sunday","9 AM to 9 PM","false","+91 89776 26223","+918977626223","ChIJZTBhxqVDOToR9P5KGsSLSNw","530016",,"91","1997","1838","101","37","10","11","2025-06-20T10:19:09.397Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","D.no : 10-4-25/A, Vaisakhi Akash, Ground floor, beside KA Paul function hall, opp. Bombay Gaslight stores",,"false","Splash Beauty Lounge|Best Salon Bridal Makeup Skin & Hair Treatments Weight Loss Treatments Services In Vizag Near By Me","4.8","https://www.google.com/maps/search/?api=1&query=Splash%20Beauty%20Lounge%7CBest%20Salon%20Bridal%20Makeup%20Skin%20%26%20Hair%20Treatments%20Weight%20Loss%20Treatments%20Services%20In%20Vizag%20Near%20By%20Me&query_place_id=ChIJZTBhxqVDOToR9P5KGsSLSNw","http://splashbeautylounge.co/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UR skin and heart clinic ground floor dr no 48-3-38 Sri Sai nilayam,opp pandit Jnr college 2 nd line Srinagar colony, Ramatalkies, Vishakapatnam, Andhra Pradesh 530016, India","Medical clinic",,,,,,,,,,"Medical clinic","8959383316148489248","Vishakapatnam, Visakhapatnam","false","IN","0x3a3943b15e67f203:0x7c561fa83d978c20",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-oE-J7ytNdGKZFOIAYiuIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.67525&pitch=0&thumbfov=100","1","false","/g/11r9w814z_","en","17.7286316","83.3110451","Ramatalkies Area, Dwaraka Nagar","Monday","10 to 11:30 AM, 4:30 to 7:30 PM","Tuesday","10 to 11:30 AM, 4:30 to 7 PM","Wednesday","10 to 11:30 AM, 4:30 to 7:30 PM","Thursday","10 to 11:30 AM, 4:30 to 7:30 PM","Friday","10 to 11:30 AM, 4 to 7 PM","Saturday","10 to 11:30 AM, 4 to 7:30 PM","Sunday","11 AM to 12 PM","false","+91 93810 40073","+919381040073","ChIJA_JnXrFDOToRIIyXPagfVnw","530016",,"92","95","95","0","0","0","0","2025-06-20T10:19:09.398Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","UR skin and heart clinic ground floor dr no 48-3-38 Sri Sai nilayam,opp pandit Jnr college 2 nd line Srinagar colony, Ramatalkies",,"false","Dr ujwala’s The skin clinic","5","https://www.google.com/maps/search/?api=1&query=Dr%20ujwala%E2%80%99s%20The%20skin%20clinic&query_place_id=ChIJA_JnXrFDOToRIIyXPagfVnw",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,,"true","true",,,,,"true",,,"true",,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ward no. 19, AS Raja Complex, Waltair Main Rd, opposite Bakers Den, Ram Nagar, Visakhapatnam, Andhra Pradesh 530004, India","Beauty supply store",,,,,,,,,,"Beauty supply store","11818768431936965500","Visakhapatnam","false","IN","0x3a39435000431d3d:0xa404b34534340b7c",,"https://lh3.googleusercontent.com/p/AF1QipNfeX9YuJiGNNA_6IHsw7eRj7K98XoHVxPQyHyF=w408-h879-k-no","31","false","/g/11ns5361y0","en","17.719017","83.3118391","Ram Nagar","Monday","10:30 AM to 9 PM","Tuesday","10:30 AM to 9 PM","Wednesday","10:30 AM to 9 PM","Thursday","10:30 AM to 9 PM","Friday","10:30 AM to 9 PM","Saturday","10:30 AM to 9 PM","Sunday","10:30 AM to 9 PM","false","+91 98859 88822","+919885988822","ChIJPR1DAFBDOToRfAs0NEWzBKQ","530004",,"94","62","53","3","4","2","0","2025-06-20T10:19:09.398Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Ward no. 19, AS Raja Complex, Waltair Main Rd, opposite Bakers Den",,"false","Sofia Skinlayer","4.6","https://www.google.com/maps/search/?api=1&query=Sofia%20Skinlayer&query_place_id=ChIJPR1DAFBDOToRfAs0NEWzBKQ","http://www.instagram.com/sofiaskinlayer"
"false",,,,,"false",,,,"false",,,,"false",,"false","true",,,,"true",,,,"true","true",,,"true",,,,,,,,,,"true",,,,,,,,,,,,"true",,,,,,"true",,,,,,,,"Monday","9 AM–8:30 PM","Tuesday","9 AM–8:30 PM","Wednesday","9 AM–8:30 PM","Thursday","9 AM–8:30 PM","Friday","9 AM–8:30 PM","Saturday","9 AM–8:30 PM","Sunday","Closed","Monday","9 AM–9 PM","Tuesday","9 AM–9 PM","Wednesday","9 AM–9 PM","Thursday","9 AM–9 PM","Friday","9 AM–9 PM","Saturday","9 AM–9 PM","Sunday","Closed","16-1 22/3, Coastal Battery Rd, opp. Apex Hospital, Collector Office, Krishna Nagar, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India","Dermatologist","Hair transplantation clinic","Health consultant","Laser hair removal service","Medical spa","Pediatric dermatologist","Plastic surgeon","Skin care clinic",,,"Dermatologist","1769418489763394779","Visakhapatnam","false","IN","0x3a39430e6c69ad47:0x188e3cbddd5af4db",,"https://lh3.googleusercontent.com/p/AF1QipM4kNCfdBzfhRzRwNLU12C66StevtGM4uuB9Mi_=w408-h725-k-no","66","false","/g/124yb5hy8","en","17.7071722","83.3085758","Collector Office, Krishna Nagar, Maharani Peta","Monday","9:45 AM to 2 PM, 4:30 to 8 PM","Tuesday","9:45 AM to 2 PM, 4:30 to 8 PM","Wednesday","9:45 AM to 2 PM, 4:30 to 8 PM","Thursday","9:45 AM to 2 PM, 4:30 to 8 PM","Friday","9:45 AM to 2 PM, 4:30 to 8 PM","Saturday","9:45 AM to 2 PM, 4:30 to 8 PM","Sunday","Closed","false","+91 77993 50193","+917799350193","ChIJR61pbA5DOToR2_Ra3b08jhg","530002",,"96","566","409","59","76","12","10","2025-06-20T10:19:09.398Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","16-1 22/3, Coastal Battery Rd, opp. Apex Hospital","స్కిన్ & అలర్జీ విశాఖ ఇన్స్టిట్యూట్","false","Visakha Institute of Skin & Allergy - Dr. Sasi Kiran Attili | Best dermatologist in visakhapatnam","4.3","https://www.google.com/maps/search/?api=1&query=Visakha%20Institute%20of%20Skin%20%26%20Allergy%20-%20Dr.%20Sasi%20Kiran%20Attili%20%7C%20Best%20dermatologist%20in%20visakhapatnam&query_place_id=ChIJR61pbA5DOToR2_Ra3b08jhg","http://www.visakhaskinclinic.com/"
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pandimetta Junction, AMCOSA Road, beside Aradhya Fertility Centre, Maharani Peta, Visakhapatnam, Andhra Pradesh 530002, India","Skin care clinic",,,,,,,,,,"Skin care clinic","8624695191118650236","Visakhapatnam","false","IN","0x3a394343f3897aab:0x77b11294aaa59b7c",,"https://lh3.googleusercontent.com/p/AF1QipPZjecnNRCOMIAgT4SyCN8CXB3vSfdrRB_oqegH=w408-h272-k-no","5","false","/g/11q41ltnw5","en","17.7142942","83.3126005","Port Officers Quarters, Maharani Peta","Monday","5 to 8:30 PM","Tuesday","5 to 8:30 PM","Wednesday","5 to 8:30 PM","Thursday","5 to 8:30 PM","Friday","5 to 8:30 PM","Saturday","5 to 8:30 PM","Sunday","5 to 8:30 PM","false","+91 70932 87429","+917093287429","ChIJq3qJ80NDOToRfJulqpQSsXc","530002",,"99","6","5","1","0","0","0","2025-06-20T10:19:09.398Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Pandimetta Junction, AMCOSA Road, beside Aradhya Fertility Centre",,"false","Cutis Skin & Hair Clinic","4.8","https://www.google.com/maps/search/?api=1&query=Cutis%20Skin%20%26%20Hair%20Clinic&query_place_id=ChIJq3qJ80NDOToRfJulqpQSsXc","http://www.sisyp.com/dir/vizag/doctor/dermatologist/cutis-skin-hair-clinic/"
,,,"false",,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,"true",,,,"true",,,"true",,,,"true",,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26-1-95, Bowdara Rd, beside Durgalamma Temple, Pandupulla Sandhu, Purna Market, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530001, India","Cosmetics store","Beauty product supplier","Beauty products wholesaler","Beauty salon","Beauty supply store","Handbags shop","Health and beauty shop","Wholesale market","Wholesaler",,"Cosmetics store","3014373120317938232","Visakhapatnam","false","IN","0x3a39430ba26ac333:0x29d53461d1095a38",,"https://lh3.googleusercontent.com/p/AF1QipNZJdAm9Wtb-ZuwMJDtYeGWtm3z261ZDYo559Nj=w408-h306-k-no","40","false","/g/11vd36znc1","en","17.7077649","83.296916","Pandupulla Sandhu, Purna Market, Jagadamba Junction","Monday","9 AM to 10 PM","Tuesday","9 AM to 10 PM","Wednesday","9 AM to 10 PM","Thursday","9 AM to 10 PM","Friday","9 AM to 10 PM","Saturday","9 AM to 10 PM","Sunday","9 AM to 10 PM","false","+91 90324 24946","+919032424946","ChIJM8NqogtDOToROFoJ0WE01Sk","530001",,"101","8","7","1","0","0","0","2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","26-1-95, Bowdara Rd, beside Durgalamma Temple",,"false","Apsara Cosmetic","4.9","https://www.google.com/maps/search/?api=1&query=Apsara%20Cosmetic&query_place_id=ChIJM8NqogtDOToROFoJ0WE01Sk",
,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sastri Residency, 47-3-9, Diamond Park Rd, near Sankara Matam Road, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India","Skin care clinic",,,,,,,,,,"Skin care clinic","14329213175149428159","Visakhapatnam","true","IN","0x3a3943106e815d93:0xc6db97769fa0fdbf",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CFaMCYfpbWLIKi-UNqv0Rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.136635&pitch=0&thumbfov=100","1","false","/g/11ssbqn_9t","en","17.728796","83.3039598","Dwaraka Nagar","Monday","10 AM to 9 PM","Tuesday","10 AM to 9 PM","Wednesday","10 AM to 9 PM","Thursday","10 AM to 9 PM","Friday","10 AM to 9 PM","Saturday","10 AM to 9 PM","Sunday","10 AM to 9 PM","false",,,"ChIJk12BbhBDOToRv_2gn3aX28Y","530016",,"102","0",,,,,,"2025-06-20T10:19:10.388Z","https://www.google.com/maps/search/cosmetic%20treatments/@17.721792596186205,83.32176448997323,14z?hl=en","cosmetic treatments","Andhra Pradesh","Sastri Residency, 47-3-9, Diamond Park Rd, near Sankara Matam Road",,"false","Dr. Megha's Skin Clinic | Hair Transplant | Skin Care | Permanent Makeup",,"https://www.google.com/maps/search/?api=1&query=Dr.%20Megha's%20Skin%20Clinic%20%7C%20Hair%20Transplant%20%7C%20Skin%20Care%20%7C%20Permanent%20Makeup&query_place_id=ChIJk12BbhBDOToRv_2gn3aX28Y",
